STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,isco08,International Standard Classification of Occupations 2008 (ISCO-08),worktime,Working time,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,IT,Italy,2024,,49.5,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LT,Lithuania,2010,,21.0,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LT,Lithuania,2011,,18.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LT,Lithuania,2012,,18.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LT,Lithuania,2013,,20.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LT,Lithuania,2014,,22.7,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LT,Lithuania,2015,,17.9,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LT,Lithuania,2016,,14.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LT,Lithuania,2017,,14.5,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LT,Lithuania,2018,,12.2,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LT,Lithuania,2019,,8.6,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LT,Lithuania,2020,,6.1,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LT,Lithuania,2021,,7.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LT,Lithuania,2022,,6.2,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LT,Lithuania,2023,,4.7,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LT,Lithuania,2024,,5.2,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LU,Luxembourg,2010,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LU,Luxembourg,2011,,0.5,,bu,"break in time series, low reliability",,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LU,Luxembourg,2012,,0.6,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LU,Luxembourg,2013,,0.6,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LU,Luxembourg,2014,,0.5,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LU,Luxembourg,2015,,0.6,,bu,"break in time series, low reliability",,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LU,Luxembourg,2016,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LU,Luxembourg,2017,,0.5,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LU,Luxembourg,2018,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LU,Luxembourg,2019,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LU,Luxembourg,2020,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LU,Luxembourg,2021,,0.5,,bu,"break in time series, low reliability",,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LU,Luxembourg,2022,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LU,Luxembourg,2023,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LU,Luxembourg,2024,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LV,Latvia,2010,,6.1,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LV,Latvia,2011,,4.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LV,Latvia,2012,,4.4,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LV,Latvia,2013,,4.9,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LV,Latvia,2014,,3.6,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LV,Latvia,2015,,3.1,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LV,Latvia,2016,,5.6,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LV,Latvia,2017,,2.9,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LV,Latvia,2018,,3.4,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LV,Latvia,2019,,2.5,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LV,Latvia,2020,,3.0,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LV,Latvia,2021,,2.1,,bu,"break in time series, low reliability",,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LV,Latvia,2022,,2.2,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LV,Latvia,2023,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,LV,Latvia,2024,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,ME,Montenegro,2011,,2.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,ME,Montenegro,2012,,2.7,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,ME,Montenegro,2013,,1.4,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,ME,Montenegro,2014,,3.7,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,ME,Montenegro,2015,,3.9,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,ME,Montenegro,2016,,2.6,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,ME,Montenegro,2017,,3.5,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,ME,Montenegro,2018,,3.2,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,ME,Montenegro,2019,,2.6,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,ME,Montenegro,2020,,2.0,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,MK,North Macedonia,2010,,0.7,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,MK,North Macedonia,2011,,2.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,MK,North Macedonia,2012,,1.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,MK,North Macedonia,2013,,2.3,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,MK,North Macedonia,2014,,3.8,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,MK,North Macedonia,2015,,2.4,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,MK,North Macedonia,2016,,6.3,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,MK,North Macedonia,2017,,4.2,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,MK,North Macedonia,2018,,5.1,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,MK,North Macedonia,2019,,9.3,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,MK,North Macedonia,2020,,6.3,,,,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,MT,Malta,2010,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,MT,Malta,2011,,,,bu,"break in time series, low reliability",,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,MT,Malta,2012,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,MT,Malta,2013,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EPGAIS(1.0),Persons in full-time/part-time employment by occupation,A,Annual,THS_PER,Thousand persons,T,Total,Y15-64,From 15 to 64 years,OC6,"Skilled agricultural, forestry and fishery workers",PT,Part-time,MT,Malta,2014,,,,u,low reliability,,
