STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,sex,Sex,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),isco08,International Standard Classification of Occupations 2008 (ISCO-08),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,IT,Italy,2011,,2826.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,IT,Italy,2012,,2819.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,IT,Italy,2013,,2703.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,IT,Italy,2014,,2679.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,IT,Italy,2015,,2701.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,IT,Italy,2016,,2724.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,IT,Italy,2017,,2749.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,IT,Italy,2018,,2735.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,IT,Italy,2019,,2745.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,IT,Italy,2020,,2730.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,IT,Italy,2021,,2890.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,IT,Italy,2022,,2945.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,IT,Italy,2023,,2957.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,IT,Italy,2024,,2895.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LT,Lithuania,2008,,65.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LT,Lithuania,2009,,59.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LT,Lithuania,2010,,57.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LT,Lithuania,2011,,53.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LT,Lithuania,2012,,50.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LT,Lithuania,2013,,48.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LT,Lithuania,2014,,48.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LT,Lithuania,2015,,55.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LT,Lithuania,2016,,57.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LT,Lithuania,2017,,60.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LT,Lithuania,2018,,61.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LT,Lithuania,2019,,63.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LT,Lithuania,2020,,65.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LT,Lithuania,2021,,64.7,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LT,Lithuania,2022,,64.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LT,Lithuania,2023,,60.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LT,Lithuania,2024,,65.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LU,Luxembourg,2008,,32.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LU,Luxembourg,2009,,26.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LU,Luxembourg,2010,,25.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LU,Luxembourg,2011,,22.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LU,Luxembourg,2012,,19.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LU,Luxembourg,2013,,22.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LU,Luxembourg,2014,,18.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LU,Luxembourg,2015,,21.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LU,Luxembourg,2016,,23.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LU,Luxembourg,2017,,22.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LU,Luxembourg,2018,,21.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LU,Luxembourg,2019,,20.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LU,Luxembourg,2020,,20.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LU,Luxembourg,2021,,21.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LU,Luxembourg,2022,,18.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LU,Luxembourg,2023,,19.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LU,Luxembourg,2024,,19.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LV,Latvia,2008,,48.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LV,Latvia,2009,,48.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LV,Latvia,2010,,50.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LV,Latvia,2011,,48.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LV,Latvia,2012,,53.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LV,Latvia,2013,,50.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LV,Latvia,2014,,50.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LV,Latvia,2015,,49.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LV,Latvia,2016,,50.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LV,Latvia,2017,,47.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LV,Latvia,2018,,51.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LV,Latvia,2019,,46.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LV,Latvia,2020,,42.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LV,Latvia,2021,,43.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LV,Latvia,2022,,45.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LV,Latvia,2023,,47.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,LV,Latvia,2024,,46.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,ME,Montenegro,2011,,19.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,ME,Montenegro,2012,,22.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,ME,Montenegro,2013,,18.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,ME,Montenegro,2014,,18.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,ME,Montenegro,2015,,19.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,T,Total,TOTAL,Total - all NACE activities,OC4,Clerical support workers,THS_PER,Thousand persons,ME,Montenegro,2016,,19.2,,,,,
